Blue;22043485338;71400;75420
Blue;22043485339;72060;76080
Blue;22043485340;72720;76740
Blue;22043485341;73440;77460
Blue;22043485342;74160;78180
Blue;22043485343;74880;78900
Blue;22043485344;75600;79620
Blue;22043485345;76320;80340
Blue;22043485346;77040;81060
Blue;22043485347;77760;81780
Blue;22043485348;78480;82500
Blue;22043485349;79200;83220
Blue;22043485350;79920;83940
Blue;22043485351;80640;84660
Blue;22043485352;81360;85380
Blue;22043485353;82860;86880
Blue;22043485354;83700;87720
Blue;22043485355;84600;88560
Blue;22043485356;85500;89460
Blue;22043485357;0;3960
Blue;22043485358;900;4860
Blue;22043485359;1800;5760
Blue;22043485360;2700;6660
Blue;22043485361;3600;7560
Blue;22043485362;4500;8460
Blue;22043485363;5400;9360
Blue;22043485364;7200;11160
Blue;22043485366;10800;14760
Blue;22043485367;11700;15660
Blue;22043485369;13500;17460
Blue;22043485371;15120;19140
Blue;22043485372;15840;19860
Blue;22043485373;16560;20580
Blue;22043485374;17280;21300
Blue;22043485375;18000;22020
Blue;22043485376;18720;22740
Blue;22043485377;19440;23460
Blue;22043485378;20160;24180
Blue;22043485379;20880;24900
Blue;22043485380;21600;25620
Blue;22043485381;22200;26280
Blue;22043485382;22800;26880
Blue;22043485383;24000;28080
Blue;22043485384;24540;28620
Blue;22043485385;25080;29160
Blue;22043485386;25560;29640
Blue;22043485387;26010;30120
Blue;22043485388;26910;31020
Blue;22043485389;27360;31470
Blue;22043485390;27810;31920
Blue;22043485391;28260;32370
Blue;22043485392;28710;32820
Blue;22043485393;29160;33270
Blue;22043485394;29610;33720
Blue;22043485395;30060;34170
Blue;22043485396;30510;34620
Blue;22043485397;30960;35070
Blue;22043485398;31410;35520
Blue;22043485399;31860;35970
Blue;22043485400;32310;36420
Blue;22043485401;32760;36870
Blue;22043485402;33210;37320
Blue;22043485403;33660;37770
Blue;22043485404;34110;38220
Blue;22043485405;34560;38670
Blue;22043485406;35010;39120
Blue;22043485407;35460;39570
Blue;22043485408;35910;40020
Blue;22043485409;36360;40470
Blue;22043485410;36810;40920
Blue;22043485411;37260;41370
Blue;22043485412;37710;41820
Blue;22043485413;38160;42270
Blue;22043485414;38610;42720
Blue;22043485415;39060;43170
Blue;22043485416;39510;43620
Blue;22043485417;39960;44070
Blue;22043485418;40410;44520
Blue;22043485419;40860;44970
Blue;22043485420;41310;45420
Blue;22043485421;41760;45870
Blue;22043485422;42210;46320
Blue;22043485423;42660;46770
Blue;22043485424;43110;47220
Blue;22043485425;43560;47670
Blue;22043485426;44010;48120
Blue;22043485427;44460;48570
Blue;22043485428;44910;49020
Blue;22043485429;45360;49470
Blue;22043485430;45810;49920
Blue;22043485431;46260;50370
Blue;22043485432;46710;50820
Blue;22043485433;47160;51270
Blue;22043485434;47610;51720
Blue;22043485435;48060;52170
Blue;22043485436;48510;52620
Blue;22043485437;48960;53070
Blue;22043485438;49410;53520
Blue;22043485439;49860;53970
Blue;22043485440;50310;54420
Blue;22043485441;50760;54870
Blue;22043485442;51210;55320
Blue;22043485443;51660;55770
Blue;22043485444;52110;56220
Blue;22043485445;52560;56670
Blue;22043485446;53010;57120
Blue;22043485447;53460;57570
Blue;22043485448;53910;58020
Blue;22043485449;54360;58470
Blue;22043485450;54810;58920
Blue;22043485451;55260;59370
Blue;22043485452;55710;59820
Blue;22043485453;56160;60270
Blue;22043485454;56610;60720
Blue;22043485455;57060;61170
Blue;22043485456;57510;61620
Blue;22043485457;57960;62070
Blue;22043485458;58410;62520
Blue;22043485459;58860;62970
Blue;22043485460;59310;63420
Blue;22043485461;59760;63870
Blue;22043485462;60210;64320
Blue;22043485463;60660;64770
Blue;22043485464;61110;65220
Blue;22043485465;61560;65670
Blue;22043485466;62010;66120
Blue;22043485467;62460;66570
Blue;22043485468;62910;67020
Blue;22043485469;63360;67470
Blue;22043485470;63810;67920
Blue;22043485471;64260;68370
Blue;22043485472;64710;68820
Blue;22043485473;65160;69270
Blue;22043485474;65610;69720
Blue;22043485475;66060;70170
Blue;22043485476;66510;70620
Blue;22043485477;66960;71070
Blue;22043485478;67440;71520
Blue;22043485479;67920;72000
Blue;22043485480;68460;72540
Blue;22043485481;69000;73080
Blue;22043485482;26460;30570
Blue;22043485483;69600;73680
Blue;22043485484;70200;74280
Blue;22043485485;70800;74880
Blue;22043485486;71400;75480
Blue;22043485487;72060;76140
Blue;22043485488;72780;76800
Blue;22043485489;73500;77520
Blue;22043485490;74220;78240
Blue;22043485491;74940;78960
Blue;22043485492;75660;79680
Blue;22043485493;76380;80400
Blue;22043485494;77100;81120
Blue;22043485495;77820;81840
Blue;22043485496;78540;82560
Blue;22043485497;79260;83280
Blue;22043485498;79980;84000
Blue;22043485499;80700;84720
Blue;22043485500;81420;85440
Blue;22043485501;82140;86160
Blue;22043485502;82920;86940
Blue;22043485503;83760;87780
Blue;22043485504;85500;89460
Blue;22043485505;0;3960
Blue;22043485506;900;4860
Blue;22043485507;1800;5760
Blue;22043485508;2700;6660
Blue;22043485509;3600;7560
Blue;22043485510;4500;8460
Blue;22043485511;5400;9360
Blue;22043485512;7200;11160
Blue;22043485513;9000;12960
Blue;22043485514;82080;86100
Blue;22043485517;9000;12960
Blue;22043485519;12600;16560
Blue;22043485520;14400;18360
Blue;22043485521;84600;88620
Blue;22043485579;23400;27480
Blue;22043486931;15300;19260
Blue;22043486932;16200;20160
Blue;22043486933;17100;21060
Blue;22043486935;18900;22860
Blue;22043486936;19800;23760
Blue;22043486937;20700;24660
Blue;22043486939;22320;26340
Blue;22043486940;23040;27060
Blue;22043486941;23760;27780
Blue;22043486942;24480;28500
Blue;22043486943;25200;29220
Blue;22043486944;25920;29940
Blue;22043486945;26640;30660
Blue;22043486946;27360;31380
Blue;22043486947;28080;32100
Blue;22043486949;29520;33540
Blue;22043486950;30240;34260
Blue;22043486951;30960;34980
Blue;22043486952;31680;35700
Blue;22043486953;32340;36360
Blue;22043486954;33000;37020
Blue;22043486955;33600;37620
Blue;22043486957;34800;38820
Blue;22043486958;35400;39420
Blue;22043486960;36600;40620
Blue;22043486961;37200;41220
Blue;22043486963;38400;42420
Blue;22043486964;39000;43020
Blue;22043486966;40200;44220
Blue;22043486967;40800;44820
Blue;22043486969;42000;46020
Blue;22043486970;42600;46620
Blue;22043486972;43800;47820
Blue;22043486973;44400;48420
Blue;22043486975;45600;49620
Blue;22043486976;46200;50220
Blue;22043486978;47400;51420
Blue;22043486979;48000;52020
Blue;22043486981;49200;53220
Blue;22043486982;49800;53820
Blue;22043486984;51000;55020
Blue;22043486985;51600;55620
Blue;22043486987;52800;56820
Blue;22043486988;53400;57420
Blue;22043486990;54600;58620
Blue;22043486991;55200;59220
Blue;22043486993;56400;60420
Blue;22043486994;57000;61020
Blue;22043486996;58200;62220
Blue;22043486997;58800;62820
Blue;22043486999;60000;64020
Blue;22043487000;60600;64620
Blue;22043487002;61800;65820
Blue;22043487003;62400;66420
Blue;22043487005;63600;67620
Blue;22043487006;64200;68220
Blue;22043487008;65400;69420
Blue;22043487009;66000;70020
Blue;22043487011;67200;71220
Blue;22043487012;67800;71820
Blue;22043487013;68400;72420
Blue;22043487019;72000;76020
Blue;22043487020;72600;76620
Blue;22043487021;73200;77220
Blue;22043487022;73800;77820
Blue;22043487023;74400;78420
Blue;22043487024;75000;79020
Blue;22043487025;75660;79620
Blue;22043487052;15300;19260
Blue;22043487053;16200;20160
Blue;22043487054;17100;21060
Blue;22043487056;18900;22860
Blue;22043487057;19800;23760
Blue;22043487058;20700;24660
Blue;22043487060;22320;26340
Blue;22043487061;23040;27060
Blue;22043487062;23760;27780
Blue;22043487063;24480;28500
Blue;22043487064;25200;29220
Blue;22043487065;25920;29940
Blue;22043487066;26640;30660
Blue;22043487068;28080;32100
Blue;22043487069;28800;32820
Blue;22043487070;29520;33540
Blue;22043487071;30240;34260
Blue;22043487073;31680;35700
Blue;22043487074;32340;36360
Blue;22043487075;32940;36960
Blue;22043487076;33540;37560
Blue;22043487077;34140;38160
Blue;22043487078;34740;38760
Blue;22043487079;35340;39360
Blue;22043487080;35940;39960
Blue;22043487081;36540;40560
Blue;22043487082;37140;41160
Blue;22043487083;37740;41760
Blue;22043487084;38340;42360
Blue;22043487085;38940;42960
Blue;22043487086;39540;43560
Blue;22043487087;40140;44160
Blue;22043487088;40740;44760
Blue;22043487089;41340;45360
Blue;22043487090;41940;45960
Blue;22043487091;42540;46560
Blue;22043487092;43140;47160
Blue;22043487093;43740;47760
Blue;22043487094;44340;48360
Blue;22043487095;44940;48960
Blue;22043487096;45540;49560
Blue;22043487097;46140;50160
Blue;22043487098;46740;50760
Blue;22043487099;47340;51360
Blue;22043487100;47940;51960
Blue;22043487101;48540;52560
Blue;22043487102;49140;53160
Blue;22043487103;49740;53760
Blue;22043487104;50340;54360
Blue;22043487105;50940;54960
Blue;22043487106;51540;55560
Blue;22043487107;52140;56160
Blue;22043487108;52740;56760
Blue;22043487109;53340;57360
Blue;22043487110;53940;57960
Blue;22043487111;54540;58560
Blue;22043487112;55140;59160
Blue;22043487113;55740;59760
Blue;22043487114;56340;60360
Blue;22043487115;56940;60960
Blue;22043487116;57540;61560
Blue;22043487117;58140;62160
Blue;22043487118;58740;62760
Blue;22043487119;59340;63360
Blue;22043487120;59940;63960
Blue;22043487121;60540;64560
Blue;22043487122;61140;65160
Blue;22043487123;61740;65760
Blue;22043487124;62340;66360
Blue;22043487125;62940;66960
Blue;22043487126;63540;67560
Blue;22043487127;64140;68160
Blue;22043487128;64740;68760
Blue;22043487129;65340;69360
Blue;22043487130;65940;69960
Blue;22043487131;66540;70560
Blue;22043487132;67140;71160
Blue;22043487133;67740;71760
Blue;22043487134;68340;72360
Blue;22043487135;68940;72960
Blue;22043487136;69540;73560
Blue;22043487137;70140;74160
Blue;22043487138;70740;74760
Blue;22043487139;71340;75360
Blue;22043487140;71940;75960
Blue;22043487141;72540;76560
Blue;22043487142;73140;77160
Blue;22043487143;73740;77760
Blue;22043487144;74340;78360
Blue;22043487146;75600;79620
Blue;22043487147;76320;80280
Blue;22043487148;77040;81000
Blue;22043487149;77760;81720
Blue;22043487150;78480;82440
Blue;22043487151;79200;83160
Blue;22043487152;79920;83880
Blue;22043487153;80640;84600
Blue;22043487154;81360;85320
Blue;22043487155;82080;86040
Blue;22043487156;82860;86820
Blue;22043487157;83700;87660
Brn;22043779746;24300;28680
Brn;22043779747;25200;29580
Brn;22043779748;26100;30480
Brn;22043779749;26820;31200
Brn;22043779750;27540;31920
Brn;22043779751;28260;32640
Brn;22043779752;28980;33360
Brn;22043779753;29700;34080
Brn;22043779754;30420;34800
Brn;22043779755;31140;35520
Brn;22043779756;31860;36240
Brn;22043779757;32580;36960
Brn;22043779758;33300;37680
Brn;22043779759;34020;38400
Brn;22043779760;34740;39120
Brn;22043779761;35460;39840
Brn;22043779762;36180;40560
Brn;22043779763;36900;41280
Brn;22043779764;37620;42000
Brn;22043779765;38340;42720
Brn;22043779766;39060;43440
Brn;22043779767;39780;44160
Brn;22043779768;40500;44880
Brn;22043779769;41220;45600
Brn;22043779770;41940;46320
Brn;22043779771;42660;47040
Brn;22043779772;43380;47760
Brn;22043779773;44100;48480
Brn;22043779774;44820;49200
Brn;22043779775;45420;49800
Brn;22043779776;46020;50400
Brn;22043779777;46620;51000
Brn;22043779778;47220;51600
Brn;22043779779;47820;52200
Brn;22043779780;48420;52800
Brn;22043779781;49020;53400
Brn;22043779782;49620;54000
Brn;22043779783;50220;54600
Brn;22043779784;50820;55200
Brn;22043779785;51420;55800
Brn;22043779786;52020;56400
Brn;22043779787;52620;57000
Brn;22043779788;53220;57600
Brn;22043779789;53820;58200
Brn;22043779790;54420;58800
Brn;22043779791;55020;59400
Brn;22043779792;55620;60000
Brn;22043779793;56220;60600
Brn;22043779794;56820;61200
Brn;22043779795;57420;61800
Brn;22043779796;58020;62400
Brn;22043779797;58620;63000
Brn;22043779798;59220;63600
Brn;22043779799;59820;64200
Brn;22043779800;60420;64800
Brn;22043779801;61020;65400
Brn;22043779802;61620;66000
Brn;22043779803;62220;66600
Brn;22043779804;62820;67200
Brn;22043779805;63420;67800
Brn;22043779806;64020;68400
Brn;22043779807;64620;69000
Brn;22043779808;65820;70200
Brn;22043779809;66420;70800
Brn;22043779810;67860;72180
Brn;22043779811;68580;72900
Brn;22043779812;69300;73620
Brn;22043779813;70020;74340
Brn;22043779814;70740;75060
Brn;22043779815;72180;76500
Brn;22043779816;73620;77940
Brn;22043779817;74340;78660
Brn;22043779818;75780;80100
Brn;22043779819;77220;81540
Brn;22043779820;77940;82260
Brn;22043779821;78660;82980
Brn;22043779822;79380;83700
Brn;22043779823;80100;84420
Brn;22043779824;80820;85140
Brn;22043779825;81540;85860
Brn;22043779826;82260;86580
Brn;22043779827;82980;87300
Brn;22043779828;83760;88080
Brn;22043779829;84600;88920
Brn;22043779830;85500;89820
Brn;22043779831;18000;20400
Brn;22043779832;19200;21600
Brn;22043779833;20400;22800
Brn;22043779834;21600;24000
Brn;22043779835;22500;24900
Brn;22043779836;23400;25800
Brn;22043779837;24480;25470
Brn;22043779838;25380;26370
Brn;22043779839;0;990
Brn;22043779840;900;1890
Brn;22043779841;1800;4200
Brn;22043779842;65220;69600
Brn;22043779843;67140;71460
Brn;22043779844;71460;75780
Brn;22043779845;72900;77220
Brn;22043779846;75060;79380
Brn;22043779847;76500;80820
Brn;22043779848;25800;26700
Brn;22043779849;26700;27600
Brn;22043779850;1350;2220
Brn;22043779859;2250;3120
Org;22043792717;18120;21480
Org;22043792718;19020;22380
Org;22043792719;19920;23280
Org;22043792720;21720;25110
Org;22043792721;23520;26910
Org;22043792722;24900;28290
Org;22043792723;25620;29010
Org;22043792724;26340;29730
Org;22043792725;27060;30450
Org;22043792726;27780;31170
Org;22043792727;28500;31890
Org;22043792728;29220;32610
Org;22043792729;29940;33330
Org;22043792730;30600;33990
Org;22043792731;31200;34590
Org;22043792732;31800;35190
Org;22043792733;32400;35790
Org;22043792734;33000;36390
Org;22043792735;33600;36990
Org;22043792736;34200;37590
Org;22043792737;34800;38190
Org;22043792738;35400;38790
Org;22043792739;36000;39390
Org;22043792740;36600;39990
Org;22043792741;37200;40590
Org;22043792742;37800;41190
Org;22043792743;38400;41790
Org;22043792744;39000;42390
Org;22043792745;39600;42990
Org;22043792746;40200;43590
Org;22043792747;40800;44190
Org;22043792748;41400;44790
Org;22043792749;42000;45390
Org;22043792750;42600;45990
Org;22043792751;43200;46590
Org;22043792752;43800;47190
Org;22043792753;44400;47790
Org;22043792754;45000;48390
Org;22043792755;45600;48990
Org;22043792756;46200;49590
Org;22043792757;46800;50190
Org;22043792758;47400;50790
Org;22043792759;48000;51390
Org;22043792760;48600;51990
Org;22043792761;49200;52590
Org;22043792762;49800;53190
Org;22043792763;50400;53790
Org;22043792764;51000;54390
Org;22043792765;51600;54990
Org;22043792766;52200;55590
Org;22043792767;52800;56190
Org;22043792768;53400;56790
Org;22043792769;54000;57390
Org;22043792770;54600;57990
Org;22043792771;55200;58590
Org;22043792772;55800;59190
Org;22043792773;56400;59790
Org;22043792774;57000;60390
Org;22043792775;57600;60990
Org;22043792776;58200;61590
Org;22043792777;58800;62190
Org;22043792778;59400;62790
Org;22043792779;60000;63390
Org;22043792780;60600;63990
Org;22043792781;61200;64590
Org;22043792782;61800;65190
Org;22043792783;62400;65790
Org;22043792784;63000;66390
Org;22043792785;63600;66990
Org;22043792786;64200;67590
Org;22043792787;64800;68190
Org;22043792788;65400;68790
Org;22043792789;66000;69390
Org;22043792790;66600;69990
Org;22043792791;67200;70590
Org;22043792792;67800;71190
Org;22043792793;68400;71790
Org;22043792794;69000;72390
Org;22043792795;69600;72990
Org;22043792796;70200;73590
Org;22043792797;70800;74190
Org;22043792798;71400;74790
Org;22043792799;72000;75390
Org;22043792800;72600;75990
Org;22043792801;73200;76590
Org;22043792802;73800;77190
Org;22043792803;74700;78090
Org;22043792804;75600;78990
Org;22043792805;78300;81690
Org;22043792806;79200;82590
Org;22043792807;80100;83490
Org;22043792808;81000;84390
Org;22043792809;81960;85350
Org;22043792810;82980;86340
Org;22043792811;84120;87480
Org;22043792812;85320;88680
Org;22043792813;120;3480
Org;22043792814;1320;4680
Org;22043792815;2520;5880
Org;22043792816;3720;7080
Org;22043792817;17220;20580
Org;22043792818;20820;24180
Org;22043792819;24180;27570
Org;22043792820;22620;26010
Org;22043792825;76500;79890
Org;22043792826;16320;19680
Org;22043792827;77400;80790
P;22043792852;70200;71100
P;22043792853;2700;4800
P;22043792854;56340;57120
P;22043802080;37800;38700
P;22043802081;38700;40860
P;22043802082;40500;42660
P;22043802083;41400;43560
P;22043802084;42300;44460
P;22043802085;44100;46260
P;22043802086;45000;47160
P;22043802087;45900;48060
P;22043802088;47700;49860
P;22043802089;48600;50760
P;22043802090;49500;51660
P;22043802091;51300;53460
P;22043802092;70800;73200
P;22043802093;72000;74100
P;22043802094;72900;75000
P;22043802095;73800;75900
P;22043802096;75600;77700
P;22043802097;74700;76800
P;22043802098;76500;78600
P;22043802099;77400;79500
P;22043802100;78300;80400
P;22043802101;79200;81300
P;22043802102;80100;82200
P;22043802103;81000;83100
P;22043802104;83700;85800
P;22043802105;84600;86700
P;22043802106;85500;87600
P;22043802107;0;2100
P;22043802108;900;3000
P;22043802109;1800;3900
P;22043802110;4500;5340
P;22043802111;21780;22560
P;22043802112;23160;23940
P;22043802113;22500;23280
P;22043802114;16200;16980
P;22043802115;17100;17880
P;22043802116;18000;18780
P;22043802117;17400;19620
P;22043802118;18300;20400
P;22043802119;23760;24540
P;22043802120;24840;25620
P;22043802121;35400;36300
P;22043802122;36600;37500
P;22043802123;54540;55320
P;22043802124;55140;55920
P;22043802125;57990;58770
P;22043802126;56940;57720
P;22043802127;68400;69300
P;22043802128;69000;69900
P;22043802129;69600;70500
P;22043802130;6300;7140
P;22043802131;8100;8940
P;22043802132;6900;7680
P;22043802133;37200;38100
P;22043802134;53340;54120
P;22043802135;53940;54720
P;22043802136;20340;21120
P;22043802137;3600;5700
P;22043802138;7200;8040
P;22043802140;5400;6240
P;22043802141;36000;36900
P;22043802152;34800;35700
P;22043802168;67800;68700
P;22043802175;27720;33960
P;22043802176;30720;36900
P;22043802177;19200;25170
P;22043802178;20100;26070
P;22043802179;21000;26970
P;22043802180;23520;29580
P;22043802181;24960;31110
P;22043802182;26280;32460
P;22043802183;27240;33480
P;22043802184;28200;34440
P;22043802185;29160;35400
P;22043802186;29940;36150
P;22043802187;32400;38460
P;22043802188;33300;39360
P;22043802189;34200;40260
P;22043802190;54000;60120
P;22043802191;54840;60990
P;22043802192;58080;64260
P;22043802193;58560;64800
P;22043802194;59460;65700
P;22043802195;59940;66180
P;22043802196;60900;67140
P;22043802197;61500;67710
P;22043802198;62790;68970
P;22043802199;63480;69630
P;22043802200;64860;70950
P;22043802201;65700;71760
P;22043802202;66600;72600
P;22043802203;52200;58320
P;22043802204;53100;59220
P;22043802205;24240;30360
P;22043802206;26760;33000
P;22043802207;28680;34920
P;22043802208;25680;31830
P;22043802209;59040;65280
P;22043802210;60420;66660
P;22043802211;62130;68310
P;22043802212;31560;37680
P;22043802213;21900;27870
P;22043802214;56940;63090
P;22043802215;25740;26520
P;22043802216;26640;27420
P;22043802217;67200;68100
P;22043802218;58890;59670
P;22043802219;55620;61770
P;22043802230;56280;62430
P;22043802232;64170;70290
P;22043802234;22740;28770
P;22043802235;21060;21840
P;22043802244;81900;84000
P;22043802245;82800;84900
P;22043802257;57540;63690
P;22043802258;55740;56520
P;22043802260;71400;72300
P;22043802272;39600;41760
P;22043802273;43200;45360
P;22043802274;46800;48960
P;22043802275;50400;52560
Y;22043802331;18060;19440
Y;22043802332;19860;21240
Y;22043802333;20760;22140
Y;22043802334;21660;23040
